image_name`avg_hue`avg_saturation`avg_value`label_0`label_1`label_2`label_3`label_4
lcj6n5.png`0.026759192871786647`0.03584921846584398`0.15582232893157263`oscilloscope`web_site`digital_clock`monitor`scoreboard
l69389.jpg`0.10631530529049876`0.011270738434882797`0.9803921568627451`web_site`monitor`menu`screen`desktop_computer
l893en.jpg`0.32408739841471584`0.28206045819180353`0.8444177671068428`web_site`envelope`binder`analog_clock`nematode
l67f8t.jpg`0.018091554158038255`0.043698190426339906`0.07178871548619449`web_site`screen`analog_clock`oscilloscope`monitor
l7g6gi.jpg`0.4497896939121032`0.4815940507212464`0.5274109643857543`scoreboard`cash_machine`television`screen`web_site
lbajtd.jpg`0.1757201755128248`0.13670560915251168`0.07939175670268107`web_site`screen`oscilloscope`analog_clock`monitor
l67egu.jpg`0.648030137544303`0.07816307520379825`0.12404961984793916`oscilloscope`analog_clock`web_site`screen`digital_clock
lbx9p1.jpg`0.0`0.0`0.9997599039615847`menu`web_site`binder`monitor`envelope
l71diu.jpg`0.02075835047350074`0.004451685528061828`0.9359743897559023`web_site`menu`screen`envelope`monitor
lb69o0.png`0.03723145305176451`0.04577607402996141`0.9894357743097238`web_site`envelope`monitor`menu`carton
l71fid.png`0.5519854724717853`0.48474449413467424`0.251140456182473`web_site`screen`television`monitor`analog_clock
l69nx6.jpg`0.5832731504967483`0.4946497836891486`0.16254501800720286`web_site`oscilloscope`screen`analog_clock`monitor
lbfuxx.jpg`0.6519881234261466`0.525095094983675`0.14093637454981991`web_site`screen`television`monitor`hand-held_computer
la4r9j.jpg`0.0`0.0`0.7072428971588636`web_site`screen`monitor`notebook`laptop
l71e0z.png`0.0010465723574939534`0.0020808323609585663`1.0`web_site`menu`envelope`oscilloscope`analog_clock
l70lz0.jpg`0.0`0.0`1.0`envelope`apron`web_site`scale`hook
l6yjun.png`0.09462627284720472`0.021184668857224132`0.9756702681072429`web_site`menu`envelope`screen`monitor
l70biu.jpg`0.1894851131656266`0.21288488759678237`0.07891156462585035`web_site`analog_clock`screen`oscilloscope`menu
l711zj.jpg`0.08559949785709894`0.01721938775510204`0.04793917567026811`web_site`oscilloscope`screen`analog_clock`monitor
lbz3ou.jpg`0.05446331711926479`0.009106549111251928`0.9392557022809124`web_site`menu`envelope`analog_clock`packet
lax7i4.jpg`0.6359036041726001`0.209934265333779`0.2520208083233293`web_site`screen`monitor`television`analog_clock
l1qc7y.jpg`0.021335654032995283`0.0021820776924795036`0.9102841136454581`web_site`monitor`screen`notebook`desktop_computer
laazu8.png`0.03736406987599148`0.05666537734926963`0.9306922769107644`web_site`envelope`menu`shower_curtain`swab
l6w723.jpg`0.14283382740590278`0.10947317097868238`0.03721488595438176`oscilloscope`screen`web_site`monitor`radio
lay5ls.jpg`0.5206000549451689`0.832683971949986`0.15294117647058825`web_site`screen`monitor`oscilloscope`hand-held_computer
lauluv.jpg`0.02606759863856449`0.022712089311407536`0.9154861944777911`menu`envelope`web_site`crossword_puzzle`carton
l675xh.png`0.01805895746497869`0.04319900517560998`0.9584633853541417`menu`web_site`envelope`screen`binder
l6uas9.jpg`0.034336884658491516`0.047619047821784506`0.042176870748299324`web_site`menu`analog_clock`matchstick`nematode
lbfuf9.jpg`0.3129252240454856`0.030969387604569902`0.7654261704681872`web_site`screen`monitor`menu`envelope
l5g5co.png`0.013151746668710032`0.014765549070981085`0.9425370148059224`rule`nail`web_site`screwdriver`slide_rule
la4vg5.png`0.0`0.0`0.9688675470188075`syringe`web_site`screwdriver`paintbrush`nail
l6z5i8.jpg`0.5934170309675167`0.421761922196162`0.264265706282513`web_site`menu`book_jacket`brass`screen
lbvw12.jpg`0.1354969521353734`0.029968067528489902`0.8813925570228092`web_site`oscilloscope`screen`monitor`notebook
lal3cc.jpg`0.0010891054246647271`0.03865863474047914`0.018247298919567827`web_site`screen`analog_clock`monitor`oscilloscope
l2pkbk.jpg`0.5831264956747314`0.4825694597497278`0.2737094837935174`oscilloscope`screen`digital_clock`monitor`scoreboard
l7cbgg.jpg`0.015089427192228031`0.003971493441839607`0.9789515806322528`web_site`menu`envelope`screen`monitor
la7wde.png`0.0`0.02040816326530612`0.9781512605042016`web_site`menu`binder`monitor`screw
laykrj.jpg`0.09897811140409911`0.03380102040816327`0.08995598239295718`web_site`screen`oscilloscope`analog_clock`monitor
